num_matches, time, player0, player1, red_team_win_rate, std
500, 1.92786, mcts_200_0.03125, rave_400_0.25_1, 0.36779, 0.10168
500, 1.94230, mcts_100_1, rave_400_0.25_1000, 0.45230, 0.19198
500, 1.93377, rave_400_0.25_0.1, mcts_200_0.03125, 0.49481, 0.11684
500, 2.70376, rave_400_0.025_10000, mcts_400_0.25, 0.18753, 0.09551
500, 1.95148, mcts_100_1, rave_400_0.25_10000, 0.50294, 0.16915
500, 2.72188, rave_400_0.025_100, mcts_400_0.25, 0.30055, 0.11864
500, 1.97177, mcts_200_0.03125, rave_400_0.25_0.01, 0.36847, 0.10988
500, 2.01061, rave_400_0.25_0.01, assocrule, 0.85507, 0.06444
500, 2.76791, mcts_400_0.25, rave_400_0.025_1000, 0.72781, 0.11268
500, 2.01855, rave_400_0.25_1000, mcts_200_0.03125, 0.27352, 0.12891
500, 2.80401, mcts_400_0.25, rave_400_0.025_100, 0.53949, 0.13340
500, 2.04566, mcts_200_0.03125, rave_400_0.25_10, 0.36553, 0.10430
500, 1.99703, rave_400_0.25_10000, mcts_200_0.03125, 0.24230, 0.12048
500, 2.06014, rave_400_0.25_100, assocrule, 0.83560, 0.08139
500, 2.07458, rave_400_0.25_0.1, assocrule, 0.85465, 0.06404
500, 2.08173, mcts_200_0.03125, rave_400_0.25_0.1, 0.36708, 0.10155
500, 2.88027, mcts_400_0.25, rave_400_0.025_10000, 0.74732, 0.10440
500, 2.12050, rave_400_0.25_10, assocrule, 0.85065, 0.06754
500, 2.15678, mcts_200_0.03125, rave_400_0.25_1000, 0.66224, 0.13529
500, 2.16008, rave_400_0.25_1, assocrule, 0.85401, 0.06985
500, 2.19305, rave_400_0.25_1000, assocrule, 0.70979, 0.14084
500, 2.26863, assocrule, rave_400_0.25_1, 0.11778, 0.06131
500, 2.30099, assocrule, rave_400_0.25_0.01, 0.12434, 0.06572
500, 2.30755, mcts_200_0.03125, rave_400_0.25_10000, 0.70330, 0.12151
500, 2.39030, assocrule, rave_400_0.25_0.1, 0.12479, 0.06504
